,0,1,2,3,4,5,6,7,8,9,10,11
47,1.0,0.2727272727272727,0.23333333333333328,0.15060240963855423,0.03374233128834356,0.04485049833887044,0.14583333333333334,0.2903225806451613,0.050896471949105404,0.37984496124030986,0.14044943820224715,0.7826086956521741
48,1.0,0.371900826446281,0.16666666666666669,0.25903614457831325,0.13190184049079753,0.061461794019933555,0.07291666666666666,0.2764976958525346,0.21380374011953052,0.5116279069767438,0.14044943820224715,0.18840579710144945
49,1.0,0.23140495867768585,0.04000000000000001,0.26506024096385544,0.015337423312883437,0.054817275747508304,0.15972222222222224,0.3087557603686636,0.11355311355311315,0.46511627906976694,0.16292134831460675,0.3188405797101448
50,1.0,0.31404958677685946,0.17333333333333334,0.2349397590361446,0.10736196319018404,0.051495016611295685,0.1527777777777778,0.4815668202764977,0.1810294968189723,0.3023255813953485,0.17415730337078655,0.17391304347826075
51,1.0,0.2727272727272727,0.09999999999999999,0.21084337349397592,0.2438650306748466,0.051495016611295685,0.2048611111111111,0.38018433179723504,0.2292269134374436,0.3410852713178292,0.20786516853932585,0.1594202898550725
52,0.0,0.33884297520661155,0.29333333333333333,0.15662650602409642,0.019938650306748466,0.11627906976744186,0.1423611111111111,0.3087557603686636,0.1791016001542296,0.39534883720930214,0.1797752808988764,0.21739130434782616
53,1.0,0.20661157024793386,0.03333333333333334,0.2530120481927711,0.007668711656441719,0.05647840531561461,0.2152777777777778,0.3225806451612903,0.06844033159822516,0.31782945736434076,0.28089887640449435,0.4637681159420288
54,1.0,0.09917355371900827,0.13999999999999996,0.32530120481927716,0.07822085889570553,0.043189368770764125,0.1840277777777778,0.3433179723502304,0.05108926161558003,0.4263565891472867,0.06741573033707866,0.7101449275362319
55,1.0,0.1900826446280991,0.13333333333333336,0.16265060240963858,0.06288343558282208,0.03488372093023256,0.1909722222222222,0.3087557603686636,0.06381337960285549,0.3410852713178292,0.11235955056179776,0.6521739130434783
56,1.0,0.31404958677685946,0.09999999999999999,0.3855421686746988,0.18865030674846625,0.0398671096345515,0.1840277777777778,0.37788018433179726,0.20994794679005224,0.21705426356589097,0.17415730337078655,0.11594202898550732
57,0.0,0.4876033057851239,0.31333333333333335,0.10240963855421688,0.035276073619631906,0.12956810631229235,0.06597222222222222,0.10829493087557604,0.2562174667437809,0.3255813953488369,0.2191011235955056,0.2028985507246377
58,1.0,0.31404958677685946,0.20666666666666667,0.1927710843373494,0.046012269938650305,0.043189368770764125,0.07291666666666666,0.20046082949308755,0.083477925583189,0.2790697674418601,0.2134831460674157,0.6521739130434783
59,0.0,0.36363636363636354,0.20666666666666667,0.22891566265060243,0.013803680981595092,0.0813953488372093,0.03125,0.05299539170506913,0.17524580682475488,0.4186046511627901,0.29213483146067415,0.26086956521739135
60,1.0,0.2479338842975206,0.10666666666666665,0.22289156626506026,0.10506134969325154,0.05647840531561461,0.2013888888888889,0.41935483870967744,0.1673414304993237,0.3720930232558137,0.15730337078651685,0.2028985507246377
61,0.0,0.22314049586776852,0.3933333333333333,0.0,0.0567484662576687,0.079734219269103,0.03472222222222222,0.03225806451612903,0.1497975708502004,0.5658914728682172,0.1910112359550562,0.5507246376811596
62,0.0,0.22314049586776852,0.17333333333333334,0.16265060240963858,0.03374233128834356,0.09634551495016612,0.024305555555555552,0.08755760368663595,0.12974744553691764,0.37984496124030986,0.1910112359550562,0.5797101449275364
63,1.0,0.2975206611570248,0.05333333333333333,0.29518072289156627,0.00920245398773006,0.07641196013289037,0.059027777777777776,0.3317972350230415,0.08849045691151147,0.39534883720930214,0.14044943820224715,0.4637681159420288
64,1.0,0.2644628099173554,0.14666666666666667,0.1927710843373494,0.08895705521472393,0.04152823920265781,0.09374999999999999,0.20967741935483872,0.10198573356468188,0.39534883720930214,0.12359550561797754,0.5507246376811596
65,1.0,0.28925619834710736,0.16666666666666669,0.13253012048192772,0.012269938650306747,0.05315614617940198,0.13541666666666669,0.39400921658986177,0.11104684788895369,0.3255813953488369,0.14606741573033705,0.2753623188405798
66,1.0,0.25619834710743805,0.10666666666666665,0.1385542168674699,0.09969325153374232,0.05315614617940198,0.06597222222222222,0.20967741935483872,0.10314247156352607,0.29457364341085235,0.3539325842696629,0.49275362318840576
67,1.0,0.25619834710743805,0.2733333333333333,0.14457831325301204,0.00920245398773006,0.0664451827242525,0.041666666666666664,0.27419354838709675,0.11740890688259142,0.3488372093023253,0.16292134831460675,0.2028985507246377
68,1.0,0.1239669421487603,0.18666666666666665,0.16265060240963858,0.08742331288343558,0.031561461794019925,0.13541666666666669,0.2903225806451613,0.0915750915750948,0.5038759689922481,0.10112359550561799,0.5217391304347825
69,1.0,0.14049586776859502,0.10666666666666665,0.27108433734939763,0.01687116564417178,0.061461794019933555,0.07291666666666666,0.2465437788018433,0.09890109890109855,0.387596899224806,0.14606741573033705,0.28985507246376807
70,1.0,0.23140495867768585,0.10666666666666665,0.16867469879518077,0.018404907975460124,0.031561461794019925,0.13194444444444445,0.2903225806451613,0.0908039329091963,0.4806201550387592,0.1348314606741573,0.49275362318840576
71,1.0,0.19834710743801653,0.18,0.12048192771084339,0.2684049079754601,0.09966777408637875,0.1111111111111111,0.35023041474654376,0.23076923076922995,0.33333333333333304,0.15730337078651685,0.11594202898550732
72,1.0,0.2644628099173554,0.12666666666666665,0.44578313253012053,0.013803680981595092,0.04485049833887044,0.09027777777777778,0.2672811059907834,0.10584152689416015,0.4883720930232558,0.14606741573033705,0.4637681159420288
73,1.0,0.30578512396694213,0.10666666666666665,0.18674698795180725,0.19171779141104295,0.0681063122923588,0.08680555555555555,0.4009216589861751,0.22614227877385673,0.25581395348837166,0.17415730337078655,0.1594202898550725
74,1.0,0.3305785123966941,0.09333333333333334,0.21686746987951808,0.012269938650306747,0.07807308970099666,0.06944444444444443,0.3387096774193548,0.11355311355311315,0.3720930232558137,0.17415730337078655,0.34782608695652173
75,1.0,0.1074380165289256,0.04000000000000001,0.15060240963855423,0.0015337423312883434,0.04983388704318936,0.048611111111111105,0.1912442396313364,0.0923462502409862,0.387596899224806,0.11797752808988764,0.17391304347826075
76,0.0,0.371900826446281,0.6266666666666666,0.012048192771084338,0.04294478527607362,0.12458471760797342,0.017361111111111112,0.011520737327188942,0.22768459610565017,0.5891472868217051,0.15168539325842695,0.4347826086956521
77,1.0,0.371900826446281,0.05333333333333333,0.2891566265060241,0.01687116564417178,0.079734219269103,0.10416666666666666,0.2119815668202765,0.13861577019471838,0.33333333333333304,0.10674157303370786,0.3333333333333335
78,1.0,0.18181818181818177,0.24666666666666665,0.2530120481927711,0.007668711656441719,0.06976744186046512,0.20833333333333334,0.4400921658986175,0.11740890688259142,0.23255813953488325,0.10112359550561799,0.14492753623188404
79,0.0,0.20661157024793386,0.20666666666666667,0.0963855421686747,0.012269938650306747,0.11794019933554818,0.03472222222222222,0.03917050691244239,0.16175053017158447,0.4806201550387592,0.1910112359550562,0.18840579710144945
80,1.0,0.3305785123966941,0.23333333333333328,0.29518072289156627,0.19018404907975459,0.0398671096345515,0.12499999999999999,0.35023041474654376,0.16175053017158447,0.3255813953488369,0.07303370786516854,0.4782608695652175
81,1.0,0.2975206611570248,0.1933333333333333,0.15662650602409642,0.1380368098159509,0.0681063122923588,0.1111111111111111,0.29493087557603687,0.1729323308270665,0.31782945736434076,0.1348314606741573,0.34782608695652173
82,1.0,0.31404958677685946,0.06666666666666667,0.16867469879518077,0.09969325153374232,0.05315614617940198,0.09722222222222221,0.23963133640552997,0.18141507615192154,0.3720930232558137,0.11235955056179776,0.17391304347826075
83,1.0,0.2479338842975206,0.08666666666666666,0.16265060240963858,0.2691717791411043,0.054817275747508304,0.1388888888888889,0.3225806451612903,0.250433776749567,0.44961240310077466,0.07865168539325841,0.10144927536231885
84,0.0,0.39669421487603296,0.31333333333333335,0.05421686746987952,0.04141104294478527,0.09800664451827243,0.024305555555555552,0.025345622119815666,0.1974166184692514,0.39534883720930214,0.12359550561797754,0.28985507246376807
85,1.0,0.2148760330578512,0.13333333333333336,0.27108433734939763,0.12269938650306747,0.079734219269103,0.15972222222222224,0.5,0.18180065548486724,0.3410852713178292,0.16292134831460675,0.1594202898550725
86,0.0,0.5702479338842974,0.18,0.31927710843373497,0.03067484662576687,0.10132890365448506,0.01388888888888889,0.02304147465437788,0.1945247734721427,0.33333333333333304,0.2415730337078652,0.4347826086956521
87,0.0,0.3471074380165289,0.11333333333333333,0.25903614457831325,0.01687116564417178,0.09634551495016612,0.07291666666666666,0.10138248847926268,0.1443994601889358,0.5116279069767438,0.2134831460674157,0.5652173913043479
88,0.0,0.2479338842975206,0.33999999999999997,0.06024096385542169,0.01687116564417178,0.08970099667774087,0.11458333333333333,0.10829493087557604,0.16753422016579833,0.5348837209302326,0.25280898876404495,0.24637681159420288
89,1.0,0.30578512396694213,0.16666666666666669,0.1927710843373494,0.16104294478527606,0.04485049833887044,0.08333333333333333,0.26036866359447003,0.17524580682475488,0.33333333333333304,0.06741573033707866,0.3623188405797102
90,1.0,0.2148760330578512,0.20666666666666667,0.12650602409638556,0.00920245398773006,0.05315614617940198,0.11805555555555555,0.2995391705069124,0.09909388856757317,0.33333333333333304,0.1348314606741573,0.3188405797101448
91,1.0,0.28099173553719003,0.09999999999999999,0.22891566265060243,0.21012269938650308,0.0813953488372093,0.1875,0.43317972350230416,0.2080200501253131,0.2868217054263562,0.12359550561797754,0.14492753623188404
92,1.0,0.30578512396694213,0.10666666666666665,0.18674698795180725,0.19171779141104295,0.0681063122923588,0.08680555555555555,0.4009216589861751,0.22614227877385673,0.25581395348837166,0.17415730337078655,0.1594202898550725
93,1.0,0.3471074380165289,0.11333333333333333,0.29518072289156627,0.12883435582822086,0.058139534883720936,0.10416666666666666,0.41244239631336405,0.20994794679005224,0.4806201550387592,0.15168539325842695,0.28985507246376807
94,1.0,0.28099173553719003,0.09999999999999999,0.2349397590361446,0.013803680981595092,0.07308970099667773,0.08680555555555555,0.2304147465437788,0.08771929824561298,0.35658914728682145,0.14044943820224715,0.4492753623188406
95,0.0,0.4628099173553719,0.14666666666666667,0.33734939759036153,0.03374233128834356,0.11794019933554818,0.017361111111111112,0.025345622119815666,0.1791016001542296,0.33333333333333304,0.39325842696629215,0.536231884057971
96,0.0,0.23140495867768585,0.29333333333333333,0.024096385542168676,0.024539877300613498,0.09966777408637875,0.024305555555555552,0.020737327188940096,0.1636784268363236,0.527131782945736,0.2303370786516854,0.2028985507246377
97,1.0,0.25619834710743805,0.11333333333333333,0.21084337349397592,0.010736196319018405,0.04983388704318936,0.09722222222222221,0.42626728110599077,0.07113938692886279,0.31782945736434076,0.16853932584269665,0.4347826086956521
98,1.0,0.25619834710743805,0.08,0.30120481927710846,0.1441717791411043,0.04485049833887044,0.2673611111111111,0.3709677419354839,0.1791016001542296,0.33333333333333304,0.1853932584269663,0.3188405797101448
99,1.0,0.2148760330578512,0.17333333333333334,0.06024096385542169,0.007668711656441719,0.06478405315614617,0.0625,0.17972350230414746,0.10776942355889929,0.37984496124030986,0.08988764044943821,0.26086956521739135
100,0.0,0.3471074380165289,0.42999999999999994,0.14457831325301204,0.03374233128834356,0.12292358803986712,0.03125,0.12903225806451613,0.18777713514555572,0.4883720930232558,0.1910112359550562,0.28985507246376807
101,1.0,0.23140495867768585,0.22999999999999998,0.15060240963855423,0.026840490797546013,0.04152823920265781,0.07638888888888888,0.18663594470046083,0.07152496626180849,0.25581395348837166,0.10674157303370786,0.49275362318840576
102,1.0,0.1900826446280991,0.13333333333333336,0.15060240963855423,0.2630368098159509,0.058139534883720936,0.16319444444444445,0.35714285714285715,0.23501060343165747,0.4806201550387592,0.14606741573033705,0.21739130434782616
103,1.0,0.09917355371900827,0.10333333333333332,0.16265060240963858,0.1710122699386503,0.03488372093023256,0.11458333333333333,0.25806451612903225,0.15982263350684178,0.27131782945736393,0.15730337078651685,0.2028985507246377
104,1.0,0.19421487603305787,0.08666666666666666,0.22289156626506026,0.03987730061349694,0.019933554817275746,0.06597222222222222,0.17050691244239632,0.07036822826296785,0.5193798449612403,0.14044943820224715,0.5797101449275364
105,0.0,0.33884297520661155,0.38666666666666666,0.0,0.012269938650306747,0.14451827242524914,0.017361111111111112,0.016129032258064516,0.16541353383458457,0.5503875968992249,0.20224719101123595,0.21739130434782616
106,0.0,0.2975206611570248,0.37,0.06024096385542169,0.02760736196319018,0.11794019933554818,0.05208333333333333,0.062211981566820285,0.19760940813572603,0.6666666666666665,0.2640449438202247,0.4057971014492754
107,1.0,0.08264462809917356,0.38,0.07228915662650602,0.007668711656441719,0.006644518272425249,0.010416666666666666,0.009216589861751154,0.10314247156352607,0.46511627906976694,0.07865168539325841,0.7971014492753623
108,1.0,0.20661157024793386,0.15999999999999998,0.1927710843373494,0.013803680981595092,0.04651162790697675,0.03819444444444444,0.16129032258064516,0.05436668594563443,0.44961240310077466,0.1348314606741573,0.6231884057971016
109,1.0,0.30578512396694213,0.06000000000000001,0.1927710843373494,0.01687116564417178,0.051495016611295685,0.1736111111111111,0.3271889400921659,0.08656256024677234,0.37984496124030986,0.12359550561797754,0.5072463768115942
110,1.0,0.23140495867768585,0.13333333333333336,0.05421686746987952,0.1579754601226994,0.06976744186046512,0.12499999999999999,0.28801843317972353,0.16483516483516425,0.16279069767441845,0.2247191011235955,0.21739130434782616
111,1.0,0.2479338842975206,0.020000000000000004,0.16265060240963858,0.12269938650306747,0.058139534883720936,0.1527777777777778,0.22580645161290322,0.1432427221900916,0.3720930232558137,0.08426966292134831,0.2753623188405798
112,1.0,0.3553719008264462,0.06000000000000001,0.26506024096385544,0.20705521472392638,0.07308970099667773,0.14583333333333334,0.32027649769585254,0.26007326007325915,0.4341085271317824,0.29775280898876405,0.11594202898550732
113,1.0,0.23966942148760328,0.2533333333333333,0.10843373493975904,0.02760736196319018,0.04152823920265781,0.08333333333333333,0.2119815668202765,0.0480046269519967,0.2790697674418601,0.12359550561797754,0.6666666666666667
114,1.0,0.20661157024793386,0.10666666666666665,0.22289156626506026,0.018404907975460124,0.03654485049833887,0.017361111111111112,0.12672811059907835,0.049932523616735836,0.44961240310077466,0.06741573033707866,0.6086956521739129
115,0.0,0.39669421487603296,0.1933333333333333,0.391566265060241,0.08895705521472393,0.11794019933554818,0.006944444444444444,0.004608294930875577,0.2132253711201102,0.4263565891472867,0.20224719101123595,0.4347826086956521
116,1.0,0.1900826446280991,0.06000000000000001,0.16265060240963858,0.013803680981595092,0.07807308970099666,0.1527777777777778,0.29723502304147464,0.10198573356468188,0.3720930232558137,0.11797752808988764,0.3188405797101448
117,0.0,0.3553719008264462,0.4966666666666666,0.14457831325301204,0.023006134969325156,0.12458471760797342,0.01388888888888889,0.016129032258064516,0.1945247734721427,0.5038759689922481,0.30898876404494385,0.3913043478260869
118,0.0,0.2975206611570248,0.3466666666666666,0.15662650602409642,0.023006134969325156,0.12292358803986712,0.05555555555555555,0.195852534562212,0.17447464815885994,0.44186046511627897,0.1910112359550562,0.26086956521739135
119,1.0,0.22314049586776852,0.18,0.16867469879518077,0.18098159509202455,0.06976744186046512,0.2951388888888889,0.4769585253456221,0.17524580682475488,0.3410852713178292,0.16292134831460675,0.2753623188405798
120,1.0,0.18181818181818177,0.10666666666666665,0.16265060240963858,0.019938650306748466,0.06478405315614617,0.13541666666666669,0.37788018433179726,0.1289762868710227,0.7131782945736433,0.1797752808988764,0.28985507246376807
121,1.0,0.2727272727272727,0.1933333333333333,0.18072289156626506,0.08588957055214724,0.051495016611295685,0.16666666666666666,0.3064516129032258,0.05976479660690259,0.3488372093023253,0.028089887640449437,0.8115942028985508
122,1.0,0.23966942148760328,0.11333333333333333,0.18674698795180725,0.01150306748466258,0.08637873754152824,0.10243055555555555,0.4884792626728111,0.13051860420281258,0.3410852713178292,0.17415730337078655,0.21739130434782616
123,1.0,0.3305785123966941,0.06666666666666667,0.2771084337349398,0.18404907975460122,0.054817275747508304,0.1388888888888889,0.315668202764977,0.24850588008482788,0.4031007751937983,0.30337078651685395,0.07246376811594213
124,0.0,0.371900826446281,0.12000000000000001,0.2530120481927711,0.02147239263803681,0.11794019933554818,0.03472222222222222,0.04838709677419355,0.19838056680161742,0.37984496124030986,0.3258426966292135,0.2028985507246377
125,0.0,0.2727272727272727,0.36666666666666664,0.03614457831325301,0.02147239263803681,0.12292358803986712,0.024305555555555552,0.05299539170506913,0.2205513784461175,0.7364341085271318,0.28651685393258425,0.2318840579710144
126,1.0,0.30578512396694213,0.06666666666666667,0.43373493975903615,0.1380368098159509,0.04983388704318936,0.18055555555555555,0.33410138248847926,0.2103335261230015,0.24031007751937938,0.1348314606741573,0.1304347826086958
127,1.0,0.20661157024793386,0.08,0.24096385542168677,0.013803680981595092,0.04651162790697675,0.11805555555555555,0.23271889400921658,0.08849045691151147,0.5736434108527129,0.15730337078651685,0.49275362318840576
128,1.0,0.2644628099173554,0.10666666666666665,0.14457831325301204,0.018404907975460124,0.06312292358803986,0.09722222222222221,0.195852534562212,0.10410641989589564,0.44961240310077466,0.11797752808988764,0.2753623188405798
129,1.0,0.2644628099173554,0.04666666666666666,0.16867469879518077,0.21625766871165641,0.06976744186046512,0.09722222222222221,0.3294930875576037,0.20840562945826235,0.18604651162790686,0.09550561797752811,0.14492753623188404
130,1.0,0.2727272727272727,0.23333333333333328,0.18072289156626506,0.09202453987730061,0.026578073089700997,0.048611111111111105,0.30414746543778803,0.08000771158665998,0.35658914728682145,0.1348314606741573,0.6666666666666667
131,0.0,0.23140495867768585,0.24,0.05421686746987952,0.024539877300613498,0.08970099667774087,0.027777777777777776,0.027649769585253458,0.14131482552535246,0.5426356589147283,0.2640449438202247,0.4782608695652175
132,1.0,0.30578512396694213,0.12000000000000001,0.18674698795180725,0.015337423312883437,0.03820598006644518,0.12152777777777778,0.2373271889400922,0.06419895893580119,0.193798449612403,0.11797752808988764,0.5652173913043479
133,1.0,0.22314049586776852,0.12666666666666665,0.11445783132530121,0.05521472392638037,0.061461794019933555,0.017361111111111112,0.24884792626728108,0.16175053017158447,0.4108527131782944,0.07303370786516854,0.08695652173913038
